"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","FOOD","IDX2015","A","1981",7.573361,
"GRC","CPI","FOOD","IDX2015","A","1982",9.172502,
"GRC","CPI","FOOD","IDX2015","A","1983",10.82731,
"GRC","CPI","FOOD","IDX2015","A","1984",12.80272,
"GRC","CPI","FOOD","IDX2015","A","1985",15.29454,
"GRC","CPI","FOOD","IDX2015","A","1986",18.40067,
"GRC","CPI","FOOD","IDX2015","A","1987",20.72356,
"GRC","CPI","FOOD","IDX2015","A","1988",23.02916,
"GRC","CPI","FOOD","IDX2015","A","1989",27.25422,
"GRC","CPI","FOOD","IDX2015","A","1990",32.71029,
"GRC","CPI","FOOD","IDX2015","A","1991",38.52111,
"GRC","CPI","FOOD","IDX2015","A","1992",43.06241,
"GRC","CPI","FOOD","IDX2015","A","1993",47.32352,
"GRC","CPI","FOOD","IDX2015","A","1994",53.59499,
"GRC","CPI","FOOD","IDX2015","A","1995",58.14117,
"GRC","CPI","FOOD","IDX2015","A","1996",62.21464,
"GRC","CPI","FOOD","IDX2015","A","1997",64.78955,
"GRC","CPI","FOOD","IDX2015","A","1998",67.63555,
"GRC","CPI","FOOD","IDX2015","A","1999",69.25497,
"GRC","CPI","FOOD","IDX2015","A","2000",70.56377,
"GRC","CPI","FOOD","IDX2015","A","2001",74.18154,
"GRC","CPI","FOOD","IDX2015","A","2002",78.13265,
"GRC","CPI","FOOD","IDX2015","A","2003",82.02048,
"GRC","CPI","FOOD","IDX2015","A","2004",82.44257,
"GRC","CPI","FOOD","IDX2015","A","2005",82.94959,
"GRC","CPI","FOOD","IDX2015","A","2006",86.05356,
"GRC","CPI","FOOD","IDX2015","A","2007",88.84251,
"GRC","CPI","FOOD","IDX2015","A","2008",93.60841,
"GRC","CPI","FOOD","IDX2015","A","2009",95.39282,
"GRC","CPI","FOOD","IDX2015","A","2010",95.45219,
"GRC","CPI","FOOD","IDX2015","A","2011",98.42471,
"GRC","CPI","FOOD","IDX2015","A","2012",99.90645,
"GRC","CPI","FOOD","IDX2015","A","2013",99.9105,
"GRC","CPI","FOOD","IDX2015","A","2014",98.22999,
"GRC","CPI","FOOD","IDX2015","A","2015",100,
"GRC","CPI","FOOD","IDX2015","A","2016",99.77895,
"GRC","CPI","FOOD","IDX2015","A","2017",100.0963,
"GRC","CPI","FOOD","IDX2015","A","2018",100.4953,
"GRC","CPI","FOOD","IDX2015","A","2019",100.3864,
"GRC","CPI","FOOD","IDX2015","A","2020",101.7431,
"GRC","CPI","FOOD","IDX2015","A","2021",103.1279,
"GRC","CPI","FOOD","IDX2015","A","2022",115.2826,
"HUN","CPI","ENRG","IDX2015","A","1990",5.770599,
"HUN","CPI","ENRG","IDX2015","A","1991",9.854532,
"HUN","CPI","ENRG","IDX2015","A","1992",12.09845,
"HUN","CPI","ENRG","IDX2015","A","1993",14.16399,
"HUN","CPI","ENRG","IDX2015","A","1994",15.77077,
"HUN","CPI","ENRG","IDX2015","A","1995",21.11909,
"HUN","CPI","ENRG","IDX2015","A","1996",27.11457,
"HUN","CPI","ENRG","IDX2015","A","1997",33.14961,
"HUN","CPI","ENRG","IDX2015","A","1998",37.68159,
"HUN","CPI","ENRG","IDX2015","A","1999",42.57138,
"HUN","CPI","ENRG","IDX2015","A","2000",49.95055,
"HUN","CPI","ENRG","IDX2015","A","2001",52.16978,
"HUN","CPI","ENRG","IDX2015","A","2002",53.49743,
"HUN","CPI","ENRG","IDX2015","A","2003",56.44391,
"HUN","CPI","ENRG","IDX2015","A","2004",62.17376,
"HUN","CPI","ENRG","IDX2015","A","2005",66.74642,
"HUN","CPI","ENRG","IDX2015","A","2006",71.30191,
"HUN","CPI","ENRG","IDX2015","A","2007",81.156,
"HUN","CPI","ENRG","IDX2015","A","2008",90.64015,
"HUN","CPI","ENRG","IDX2015","A","2009",93.26289,
"HUN","CPI","ENRG","IDX2015","A","2010",103.959,
"HUN","CPI","ENRG","IDX2015","A","2011",113.3686,
"HUN","CPI","ENRG","IDX2015","A","2012",123.1013,
"HUN","CPI","ENRG","IDX2015","A","2013",116.5134,
"HUN","CPI","ENRG","IDX2015","A","2014",108.0671,
"HUN","CPI","ENRG","IDX2015","A","2015",100,
"HUN","CPI","ENRG","IDX2015","A","2016",96.35177,
"HUN","CPI","ENRG","IDX2015","A","2017",100.2523,
"HUN","CPI","ENRG","IDX2015","A","2018",104.7856,
"HUN","CPI","ENRG","IDX2015","A","2019",105.4195,
"HUN","CPI","ENRG","IDX2015","A","2020",102.4549,
"HUN","CPI","ENRG","IDX2015","A","2021",113.9714,
"HUN","CPI","ENRG","IDX2015","A","2022",131.5289,
"HUN","CPI","FOOD","IDX2015","A","1980",3.084211,
"HUN","CPI","FOOD","IDX2015","A","1981",3.175921,
"HUN","CPI","FOOD","IDX2015","A","1982",3.339122,
"HUN","CPI","FOOD","IDX2015","A","1983",3.506656,
"HUN","CPI","FOOD","IDX2015","A","1984",3.957986,
"HUN","CPI","FOOD","IDX2015","A","1985",4.212175,
"HUN","CPI","FOOD","IDX2015","A","1986",4.290165,
"HUN","CPI","FOOD","IDX2015","A","1987",4.699612,
"HUN","CPI","FOOD","IDX2015","A","1988",5.457125,
"HUN","CPI","FOOD","IDX2015","A","1989",6.423333,
"HUN","CPI","FOOD","IDX2015","A","1990",8.66482,
"HUN","CPI","FOOD","IDX2015","A","1991",10.46509,
"HUN","CPI","FOOD","IDX2015","A","1992",12.61559,
"HUN","CPI","FOOD","IDX2015","A","1993",16.31288,
"HUN","CPI","FOOD","IDX2015","A","1994",20.15461,
"HUN","CPI","FOOD","IDX2015","A","1995",26.36347,
"HUN","CPI","FOOD","IDX2015","A","1996",30.91721,
"HUN","CPI","FOOD","IDX2015","A","1997",36.32162,
"HUN","CPI","FOOD","IDX2015","A","1998",41.47039,
"HUN","CPI","FOOD","IDX2015","A","1999",42.67635,
"HUN","CPI","FOOD","IDX2015","A","2000",46.59662,
"HUN","CPI","FOOD","IDX2015","A","2001",52.95226,
"HUN","CPI","FOOD","IDX2015","A","2002",55.24212,
"HUN","CPI","FOOD","IDX2015","A","2003",56.04157,
"HUN","CPI","FOOD","IDX2015","A","2004",59.23938,
"HUN","CPI","FOOD","IDX2015","A","2005",60.22156,
"HUN","CPI","FOOD","IDX2015","A","2006",65.1439,
"HUN","CPI","FOOD","IDX2015","A","2007",72.92142,
"HUN","CPI","FOOD","IDX2015","A","2008",80.49908,
"HUN","CPI","FOOD","IDX2015","A","2009",83.62837,
"HUN","CPI","FOOD","IDX2015","A","2010",85.95249,
"HUN","CPI","FOOD","IDX2015","A","2011",92.17108,
"HUN","CPI","FOOD","IDX2015","A","2012",97.67588,
"HUN","CPI","FOOD","IDX2015","A","2013",100.2513,
"HUN","CPI","FOOD","IDX2015","A","2014",99.45181,
"HUN","CPI","FOOD","IDX2015","A","2015",100,
"HUN","CPI","FOOD","IDX2015","A","2016",100.3027,
"HUN","CPI","FOOD","IDX2015","A","2017",102.9357,
"HUN","CPI","FOOD","IDX2015","A","2018",107.0751,
"HUN","CPI","FOOD","IDX2015","A","2019",112.5457,
"HUN","CPI","FOOD","IDX2015","A","2020",120.7058,
"HUN","CPI","FOOD","IDX2015","A","2021",124.8687,
"HUN","CPI","FOOD","IDX2015","A","2022",159.5306,
"ISL","CPI","ENRG","IDX2015","A","1993",34.31377,
"ISL","CPI","ENRG","IDX2015","A","1994",34.45455,
"ISL","CPI","ENRG","IDX2015","A","1995",34.64852,
"ISL","CPI","ENRG","IDX2015","A","1996",36.16899,
"ISL","CPI","ENRG","IDX2015","A","1997",37.83337,
"ISL","CPI","ENRG","IDX2015","A","1998",36.98241,
"ISL","CPI","ENRG","IDX2015","A","1999",38.05236,
"ISL","CPI","ENRG","IDX2015","A","2000",42.5731,
"ISL","CPI","ENRG","IDX2015","A","2001",44.30466,
"ISL","CPI","ENRG","IDX2015","A","2002",43.37107,
"ISL","CPI","ENRG","IDX2015","A","2003",44.23169,
"ISL","CPI","ENRG","IDX2015","A","2004",47.55998,
"ISL","CPI","ENRG","IDX2015","A","2005",50.47264,
"ISL","CPI","ENRG","IDX2015","A","2006",54.48839,
"ISL","CPI","ENRG","IDX2015","A","2007",55.40635,
"ISL","CPI","ENRG","IDX2015","A","2008",67.41988,
"ISL","CPI","ENRG","IDX2015","A","2009",72.914,
"ISL","CPI","ENRG","IDX2015","A","2010",84.20036,
"ISL","CPI","ENRG","IDX2015","A","2011",98.56789,
"ISL","CPI","ENRG","IDX2015","A","2012",107.1874,
"ISL","CPI","ENRG","IDX2015","A","2013",107.2858,
"ISL","CPI","ENRG","IDX2015","A","2014",105.8449,
"ISL","CPI","ENRG","IDX2015","A","2015",100,
"ISL","CPI","ENRG","IDX2015","A","2016",97.12395,
"ISL","CPI","ENRG","IDX2015","A","2017",99.57844,
"ISL","CPI","ENRG","IDX2015","A","2018",104.7167,
"ISL","CPI","ENRG","IDX2015","A","2019",107.602,
"ISL","CPI","ENRG","IDX2015","A","2020",105.4587,
"ISL","CPI","ENRG","IDX2015","A","2021",113.24,
"ISL","CPI","ENRG","IDX2015","A","2022",132.9727,
"ISL","CPI","FOOD","IDX2015","A","1984",11.52876,
"ISL","CPI","FOOD","IDX2015","A","1985",15.87197,
"ISL","CPI","FOOD","IDX2015","A","1986",19.50644,
"ISL","CPI","FOOD","IDX2015","A","1987",22.76814,
"ISL","CPI","FOOD","IDX2015","A","1988",30.49322,
"ISL","CPI","FOOD","IDX2015","A","1989",36.29807,
"ISL","CPI","FOOD","IDX2015","A","1990",40.95273,
"ISL","CPI","FOOD","IDX2015","A","1991",42.00481,
"ISL","CPI","FOOD","IDX2015","A","1992",42.56977,
"ISL","CPI","FOOD","IDX2015","A","1993",43.56262,
"ISL","CPI","FOOD","IDX2015","A","1994",42.59254,
"ISL","CPI","FOOD","IDX2015","A","1995",43.80514,
"ISL","CPI","FOOD","IDX2015","A","1996",45.19205,
"ISL","CPI","FOOD","IDX2015","A","1997",46.68127,
"ISL","CPI","FOOD","IDX2015","A","1998",47.96587,
"ISL","CPI","FOOD","IDX2015","A","1999",49.53467,
"ISL","CPI","FOOD","IDX2015","A","2000",51.57714,
"ISL","CPI","FOOD","IDX2015","A","2001",55.13559,
"ISL","CPI","FOOD","IDX2015","A","2002",57.45824,
"ISL","CPI","FOOD","IDX2015","A","2003",55.94249,
"ISL","CPI","FOOD","IDX2015","A","2004",56.54121,
"ISL","CPI","FOOD","IDX2015","A","2005",55.07852,
"ISL","CPI","FOOD","IDX2015","A","2006",59.47419,
"ISL","CPI","FOOD","IDX2015","A","2007",58.82999,
"ISL","CPI","FOOD","IDX2015","A","2008",68.22399,
"ISL","CPI","FOOD","IDX2015","A","2009",80.18472,
"ISL","CPI","FOOD","IDX2015","A","2010",83.58086,
"ISL","CPI","FOOD","IDX2015","A","2011",86.77786,
"ISL","CPI","FOOD","IDX2015","A","2012",92.06232,
"ISL","CPI","FOOD","IDX2015","A","2013",96.75023,
"ISL","CPI","FOOD","IDX2015","A","2014",97.23884,
"ISL","CPI","FOOD","IDX2015","A","2015",100,
"ISL","CPI","FOOD","IDX2015","A","2016",101.3208,
"ISL","CPI","FOOD","IDX2015","A","2017",98.86902,
"ISL","CPI","FOOD","IDX2015","A","2018",101.3288,
"ISL","CPI","FOOD","IDX2015","A","2019",105.1786,
"ISL","CPI","FOOD","IDX2015","A","2020",110.3434,
"ISL","CPI","FOOD","IDX2015","A","2021",114.2191,
"ISL","CPI","FOOD","IDX2015","A","2022",122.4805,
"IRL","CPI","ENRG","IDX2015","A","1976",13.08106,
"IRL","CPI","ENRG","IDX2015","A","1977",14.99678,
"IRL","CPI","ENRG","IDX2015","A","1978",15.07418,
"IRL","CPI","ENRG","IDX2015","A","1979",17.47367,
"IRL","CPI","ENRG","IDX2015","A","1980",24.22706,
"IRL","CPI","ENRG","IDX2015","A","1981",31.79317,
"IRL","CPI","ENRG","IDX2015","A","1982",36.73063,
"IRL","CPI","ENRG","IDX2015","A","1983",40.62247,
"IRL","CPI","ENRG","IDX2015","A","1984",43.24747,
"IRL","CPI","ENRG","IDX2015","A","1985",46.41826,
"IRL","CPI","ENRG","IDX2015","A","1986",43.45539,
"IRL","CPI","ENRG","IDX2015","A","1987",42.80564,
"IRL","CPI","ENRG","IDX2015","A","1988",42.51975,
"IRL","CPI","ENRG","IDX2015","A","1989",44.31306,
"IRL","CPI","ENRG","IDX2015","A","1990",45.48262,
"IRL","CPI","ENRG","IDX2015","A","1991",46.15836,
"IRL","CPI","ENRG","IDX2015","A","1992",45.43064,
"IRL","CPI","ENRG","IDX2015","A","1993",45.50861,
"IRL","CPI","ENRG","IDX2015","A","1994",45.84648,
"IRL","CPI","ENRG","IDX2015","A","1995",46.10638,
"IRL","CPI","ENRG","IDX2015","A","1996",47.84771,
"IRL","CPI","ENRG","IDX2015","A","1997",49.35702,
"IRL","CPI","ENRG","IDX2015","A","1998",49.0516,
"IRL","CPI","ENRG","IDX2015","A","1999",49.96785,
"IRL","CPI","ENRG","IDX2015","A","2000",56.79151,
"IRL","CPI","ENRG","IDX2015","A","2001",55.28854,
"IRL","CPI","ENRG","IDX2015","A","2002",57.20945,
"IRL","CPI","ENRG","IDX2015","A","2003",59.52419,
"IRL","CPI","ENRG","IDX2015","A","2004",64.53143,
"IRL","CPI","ENRG","IDX2015","A","2005",72.70535,
"IRL","CPI","ENRG","IDX2015","A","2006",78.61276,
"IRL","CPI","ENRG","IDX2015","A","2007",82.27777,
"IRL","CPI","ENRG","IDX2015","A","2008",89.51937,
"IRL","CPI","ENRG","IDX2015","A","2009",82.46262,
"IRL","CPI","ENRG","IDX2015","A","2010",90.37132,
"IRL","CPI","ENRG","IDX2015","A","2011",101.1976,
"IRL","CPI","ENRG","IDX2015","A","2012",110.6574,
"IRL","CPI","ENRG","IDX2015","A","2013",110.5047,
"IRL","CPI","ENRG","IDX2015","A","2014",108.8973,
"IRL","CPI","ENRG","IDX2015","A","2015",100,
"IRL","CPI","ENRG","IDX2015","A","2016",93.81932,
"IRL","CPI","ENRG","IDX2015","A","2017",97.48433,
"IRL","CPI","ENRG","IDX2015","A","2018",104.4366,
"IRL","CPI","ENRG","IDX2015","A","2019",105.5698,
"IRL","CPI","ENRG","IDX2015","A","2020",100.2813,
"IRL","CPI","ENRG","IDX2015","A","2021",112.6025,
"IRL","CPI","ENRG","IDX2015","A","2022",159.0178,
"IRL","CPI","FOOD","IDX2015","A","1976",25.03754,
"IRL","CPI","FOOD","IDX2015","A","1977",29.07993,
"IRL","CPI","FOOD","IDX2015","A","1978",31.85908,
"IRL","CPI","FOOD","IDX2015","A","1979",36.58362,
"IRL","CPI","FOOD","IDX2015","A","1980",40.04491,
"IRL","CPI","FOOD","IDX2015","A","1981",45.75479,
"IRL","CPI","FOOD","IDX2015","A","1982",51.42645,
"IRL","CPI","FOOD","IDX2015","A","1983",55.15372,
"IRL","CPI","FOOD","IDX2015","A","1984",60.59177,
"IRL","CPI","FOOD","IDX2015","A","1985",62.55051,
"IRL","CPI","FOOD","IDX2015","A","1986",65.2051,
"IRL","CPI","FOOD","IDX2015","A","1987",66.90611,
"IRL","CPI","FOOD","IDX2015","A","1988",68.63288,
"IRL","CPI","FOOD","IDX2015","A","1989",71.93179,
"IRL","CPI","FOOD","IDX2015","A","1990",72.91116,
"IRL","CPI","FOOD","IDX2015","A","1991",73.47816,
"IRL","CPI","FOOD","IDX2015","A","1992",74.27711,
"IRL","CPI","FOOD","IDX2015","A","1993",74.04516,
"IRL","CPI","FOOD","IDX2015","A","1994",76.51935,
"IRL","CPI","FOOD","IDX2015","A","1995",78.63271,
"IRL","CPI","FOOD","IDX2015","A","1996",79.97289,
"IRL","CPI","FOOD","IDX2015","A","1997",81.17771,
"IRL","CPI","FOOD","IDX2015","A","1998",84.47787,
"IRL","CPI","FOOD","IDX2015","A","1999",87.05816,
"IRL","CPI","FOOD","IDX2015","A","2000",89.76785,
"IRL","CPI","FOOD","IDX2015","A","2001",95.63213,
"IRL","CPI","FOOD","IDX2015","A","2002",98.9323,
"IRL","CPI","FOOD","IDX2015","A","2003",100.3478,
"IRL","CPI","FOOD","IDX2015","A","2004",100.0809,
"IRL","CPI","FOOD","IDX2015","A","2005",99.38526,
"IRL","CPI","FOOD","IDX2015","A","2006",100.7684,
"IRL","CPI","FOOD","IDX2015","A","2007",103.5914,
"IRL","CPI","FOOD","IDX2015","A","2008",110.3616,
"IRL","CPI","FOOD","IDX2015","A","2009",106.5356,
"IRL","CPI","FOOD","IDX2015","A","2010",101.6824,
"IRL","CPI","FOOD","IDX2015","A","2011",102.8553,
"IRL","CPI","FOOD","IDX2015","A","2012",103.4377,
"IRL","CPI","FOOD","IDX2015","A","2013",104.5296,
"IRL","CPI","FOOD","IDX2015","A","2014",102.1839,
"IRL","CPI","FOOD","IDX2015","A","2015",100,
"IRL","CPI","FOOD","IDX2015","A","2016",98.66537,
"IRL","CPI","FOOD","IDX2015","A","2017",96.61894,
"IRL","CPI","FOOD","IDX2015","A","2018",94.66149,
"IRL","CPI","FOOD","IDX2015","A","2019",94.03058,
"IRL","CPI","FOOD","IDX2015","A","2020",92.70403,
"IRL","CPI","FOOD","IDX2015","A","2021",92.46947,
"IRL","CPI","FOOD","IDX2015","A","2022",98.85141,
"ITA","CPI","ENRG","IDX2015","A","1970",5.429903,
"ITA","CPI","ENRG","IDX2015","A","1971",5.172842,
"ITA","CPI","ENRG","IDX2015","A","1972",5.261772,
"ITA","CPI","ENRG","IDX2015","A","1973",5.817667,
"ITA","CPI","ENRG","IDX2015","A","1974",8.810692,
"ITA","CPI","ENRG","IDX2015","A","1975",9.660297,
"ITA","CPI","ENRG","IDX2015","A","1976",10.7238,
"ITA","CPI","ENRG","IDX2015","A","1977",12.77662,
"ITA","CPI","ENRG","IDX2015","A","1978",13.3621,
"ITA","CPI","ENRG","IDX2015","A","1979",15.02435,
"ITA","CPI","ENRG","IDX2015","A","1980",18.94399,
"ITA","CPI","ENRG","IDX2015","A","1981",23.02097,
"ITA","CPI","ENRG","IDX2015","A","1982",26.34639,
"ITA","CPI","ENRG","IDX2015","A","1983",32.87025,
"ITA","CPI","ENRG","IDX2015","A","1984",36.34439,
"ITA","CPI","ENRG","IDX2015","A","1985",38.67287,
"ITA","CPI","ENRG","IDX2015","A","1986",36.55254,
"ITA","CPI","ENRG","IDX2015","A","1987",36.73249,
"ITA","CPI","ENRG","IDX2015","A","1988",38.30659,
"ITA","CPI","ENRG","IDX2015","A","1989",40.05626,
"ITA","CPI","ENRG","IDX2015","A","1990",44.7542,
"ITA","CPI","ENRG","IDX2015","A","1991",49.72564,
"ITA","CPI","ENRG","IDX2015","A","1992",50.52749,
"ITA","CPI","ENRG","IDX2015","A","1993",52.69434,
"ITA","CPI","ENRG","IDX2015","A","1994",54.80524,
"ITA","CPI","ENRG","IDX2015","A","1995",57.40472,
"ITA","CPI","ENRG","IDX2015","A","1996",59.17069,
"ITA","CPI","ENRG","IDX2015","A","1997",60.30859,
"ITA","CPI","ENRG","IDX2015","A","1998",59.51191,
"ITA","CPI","ENRG","IDX2015","A","1999",60.12271,
"ITA","CPI","ENRG","IDX2015","A","2000",67.11496,
"ITA","CPI","ENRG","IDX2015","A","2001",68.17316,
"ITA","CPI","ENRG","IDX2015","A","2002",66.36783,
"ITA","CPI","ENRG","IDX2015","A","2003",68.4636,
"ITA","CPI","ENRG","IDX2015","A","2004",70.09506,
"ITA","CPI","ENRG","IDX2015","A","2005",76.19775,
"ITA","CPI","ENRG","IDX2015","A","2006",82.38476,
"ITA","CPI","ENRG","IDX2015","A","2007",83.64547,
"ITA","CPI","ENRG","IDX2015","A","2008",92.11878,
"ITA","CPI","ENRG","IDX2015","A","2009",83.92144,
"ITA","CPI","ENRG","IDX2015","A","2010",87.44329,
"ITA","CPI","ENRG","IDX2015","A","2011",97.26672,
"ITA","CPI","ENRG","IDX2015","A","2012",110.826,
"ITA","CPI","ENRG","IDX2015","A","2013",110.5757,
"ITA","CPI","ENRG","IDX2015","A","2014",107.2763,
"ITA","CPI","ENRG","IDX2015","A","2015",100,
"ITA","CPI","ENRG","IDX2015","A","2016",94.52764,
"ITA","CPI","ENRG","IDX2015","A","2017",98.79846,
"ITA","CPI","ENRG","IDX2015","A","2018",104.3319,
"ITA","CPI","ENRG","IDX2015","A","2019",104.8703,
"ITA","CPI","ENRG","IDX2015","A","2020",96.08986,
"ITA","CPI","ENRG","IDX2015","A","2021",109.6238,
"ITA","CPI","ENRG","IDX2015","A","2022",165.3653,
"ITA","CPI","FOOD","IDX2015","A","1970",6.336749,
"ITA","CPI","FOOD","IDX2015","A","1971",6.604894,
"ITA","CPI","FOOD","IDX2015","A","1972",7.083374,
"ITA","CPI","FOOD","IDX2015","A","1973",7.930942,
"ITA","CPI","FOOD","IDX2015","A","1974",9.484223,
"ITA","CPI","FOOD","IDX2015","A","1975",11.35145,
"ITA","CPI","FOOD","IDX2015","A","1976",13.50817,
"ITA","CPI","FOOD","IDX2015","A","1977",15.87211,
"ITA","CPI","FOOD","IDX2015","A","1978",17.93989,
"ITA","CPI","FOOD","IDX2015","A","1979",20.4199,
"ITA","CPI","FOOD","IDX2015","A","1980",23.61762,
"ITA","CPI","FOOD","IDX2015","A","1981",27.42145,
"ITA","CPI","FOOD","IDX2015","A","1982",31.60548,
"ITA","CPI","FOOD","IDX2015","A","1983",35.30792,
"ITA","CPI","FOOD","IDX2015","A","1984",38.54922,
"ITA","CPI","FOOD","IDX2015","A","1985",41.93861,
"ITA","CPI","FOOD","IDX2015","A","1986",44.18248,
"ITA","CPI","FOOD","IDX2015","A","1987",45.78512,
"ITA","CPI","FOOD","IDX2015","A","1988",47.36642,
"ITA","CPI","FOOD","IDX2015","A","1989",50.33825,
"ITA","CPI","FOOD","IDX2015","A","1990",53.36254,
"ITA","CPI","FOOD","IDX2015","A","1991",56.77282,
"ITA","CPI","FOOD","IDX2015","A","1992",59.58767,
"ITA","CPI","FOOD","IDX2015","A","1993",60.79277,
"ITA","CPI","FOOD","IDX2015","A","1994",62.97172,
"ITA","CPI","FOOD","IDX2015","A","1995",66.84492,
"ITA","CPI","FOOD","IDX2015","A","1996",69.48529,
"ITA","CPI","FOOD","IDX2015","A","1997",69.38503,
"ITA","CPI","FOOD","IDX2015","A","1998",70.10361,
"ITA","CPI","FOOD","IDX2015","A","1999",70.73864,
"ITA","CPI","FOOD","IDX2015","A","2000",71.84158,
"ITA","CPI","FOOD","IDX2015","A","2001",74.79389,
"ITA","CPI","FOOD","IDX2015","A","2002",77.51782,
"ITA","CPI","FOOD","IDX2015","A","2003",79.9688,
"ITA","CPI","FOOD","IDX2015","A","2004",81.7012,
"ITA","CPI","FOOD","IDX2015","A","2005",81.66221,
"ITA","CPI","FOOD","IDX2015","A","2006",83.08266,
"ITA","CPI","FOOD","IDX2015","A","2007",85.46123,
"ITA","CPI","FOOD","IDX2015","A","2008",90.0791,
"ITA","CPI","FOOD","IDX2015","A","2009",91.72794,
"ITA","CPI","FOOD","IDX2015","A","2010",91.87834,
"ITA","CPI","FOOD","IDX2015","A","2011",94.15594,
"ITA","CPI","FOOD","IDX2015","A","2012",96.53799,
"ITA","CPI","FOOD","IDX2015","A","2013",98.82047,
"ITA","CPI","FOOD","IDX2015","A","2014",98.93536,
"ITA","CPI","FOOD","IDX2015","A","2015",100.0153,
"ITA","CPI","FOOD","IDX2015","A","2016",100.2083,
"ITA","CPI","FOOD","IDX2015","A","2017",102.0917,
"ITA","CPI","FOOD","IDX2015","A","2018",103.3417,
"ITA","CPI","FOOD","IDX2015","A","2019",104.1333,
"ITA","CPI","FOOD","IDX2015","A","2020",105.5917,
"ITA","CPI","FOOD","IDX2015","A","2021",106.2,
"ITA","CPI","FOOD","IDX2015","A","2022",115.9083,
"JPN","CPI","ENRG","IDX2015","A","1970",34.8253,
"JPN","CPI","ENRG","IDX2015","A","1971",36.37182,
"JPN","CPI","ENRG","IDX2015","A","1972",36.93642,
"JPN","CPI","ENRG","IDX2015","A","1973",39.57941,
"JPN","CPI","ENRG","IDX2015","A","1974",52.69618,
"JPN","CPI","ENRG","IDX2015","A","1975",59.59414,
"JPN","CPI","ENRG","IDX2015","A","1976",63.71819,
"JPN","CPI","ENRG","IDX2015","A","1977",68.61959,
"JPN","CPI","ENRG","IDX2015","A","1978",65.82931,
"JPN","CPI","ENRG","IDX2015","A","1979",70.46886,
"JPN","CPI","ENRG","IDX2015","A","1980",94.84494,
"JPN","CPI","ENRG","IDX2015","A","1981",100.5073,
"JPN","CPI","ENRG","IDX2015","A","1982",104.5414,
"JPN","CPI","ENRG","IDX2015","A","1983",101.5465,
"JPN","CPI","ENRG","IDX2015","A","1984",99.2472,
"JPN","CPI","ENRG","IDX2015","A","1985",97.51248,
"JPN","CPI","ENRG","IDX2015","A","1986",89.78807,
"JPN","CPI","ENRG","IDX2015","A","1987",83.02921,
"JPN","CPI","ENRG","IDX2015","A","1988",80.00164,
"JPN","CPI","ENRG","IDX2015","A","1989",80.03437,
"JPN","CPI","ENRG","IDX2015","A","1990",82.77555,
"JPN","CPI","ENRG","IDX2015","A","1991",84.72301,
"JPN","CPI","ENRG","IDX2015","A","1992",83.86384,
"JPN","CPI","ENRG","IDX2015","A","1993",83.94567,
"JPN","CPI","ENRG","IDX2015","A","1994",82.44006,
"JPN","CPI","ENRG","IDX2015","A","1995",80.86082,
"JPN","CPI","ENRG","IDX2015","A","1996",78.84789,
"JPN","CPI","ENRG","IDX2015","A","1997",81.08993,
"JPN","CPI","ENRG","IDX2015","A","1998",77.65322,
"JPN","CPI","ENRG","IDX2015","A","1999",76.35218,
"JPN","CPI","ENRG","IDX2015","A","2000",78.69241,
"JPN","CPI","ENRG","IDX2015","A","2001",79.077,
"JPN","CPI","ENRG","IDX2015","A","2002",77.20318,
"JPN","CPI","ENRG","IDX2015","A","2003",77.25227,
"JPN","CPI","ENRG","IDX2015","A","2004",78.43875,
"JPN","CPI","ENRG","IDX2015","A","2005",81.29449,
"JPN","CPI","ENRG","IDX2015","A","2006",86.03224,
"JPN","CPI","ENRG","IDX2015","A","2007",87.43965,
"JPN","CPI","ENRG","IDX2015","A","2008",95.35226,
"JPN","CPI","ENRG","IDX2015","A","2009",84.79666,
"JPN","CPI","ENRG","IDX2015","A","2010",87.0387,
"JPN","CPI","ENRG","IDX2015","A","2011",92.13649,
"JPN","CPI","ENRG","IDX2015","A","2012",95.58956,
"JPN","CPI","ENRG","IDX2015","A","2013",101.121,
"JPN","CPI","ENRG","IDX2015","A","2014",107.7408,
"JPN","CPI","ENRG","IDX2015","A","2015",100,
"JPN","CPI","ENRG","IDX2015","A","2016",89.77988,
"JPN","CPI","ENRG","IDX2015","A","2017",94.56673,
"JPN","CPI","ENRG","IDX2015","A","2018",101.1538,
"JPN","CPI","ENRG","IDX2015","A","2019",102.5121,
"JPN","CPI","ENRG","IDX2015","A","2020",98.18346,
"JPN","CPI","ENRG","IDX2015","A","2021",102.0702,
"JPN","CPI","ENRG","IDX2015","A","2022",119.4747,
"JPN","CPI","FOOD","IDX2015","A","1970",33.04263,
"JPN","CPI","FOOD","IDX2015","A","1971",34.51926,
"JPN","CPI","FOOD","IDX2015","A","1972",35.5081,
"JPN","CPI","FOOD","IDX2015","A","1973",40.21785,
"JPN","CPI","FOOD","IDX2015","A","1974",52.05978,
"JPN","CPI","FOOD","IDX2015","A","1975",58.55004,
"JPN","CPI","FOOD","IDX2015","A","1976",63.69257,
"JPN","CPI","FOOD","IDX2015","A","1977",66.00763,
"JPN","CPI","FOOD","IDX2015","A","1978",68.01746,
"JPN","CPI","FOOD","IDX2015","A","1979",69.29598,
"JPN","CPI","FOOD","IDX2015","A","1980",73.30322,
